row_id,order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_weight_g,product_length_cm,product_height_cm,product_width_cm,customer_id,order_status,customer_state,customer_city
76047,ad23fcc73cd109e39f5e7d073311668b,1,5bfc7506459ae2a7b4b573fe557a58e1,4a3ca9315b744ce9f8e9374361493884,2018-02-07 09:35:31,69.9,12.83,800.0,45.0,15.0,35.0,a2b0b2f705c2fe6a887a7d478cadeeb7,delivered,SP,cananeia
76048,ad24829ce0c8cee4466dc8ccab393aba,1,db85e6ed7169848f3ab8eea3a7baa569,73b8eb4a9a729d4019b24ed1be748cbf,2018-07-29 21:03:48,91.09,8.22,100.0,16.0,4.0,12.0,e899215e0960eab10aba098c747f2c88,delivered,SP,amparo
76050,ad2650f8f266036c200a50ceb506a8c6,1,0152f69b6cf919bcdaf117aa8c43e5a2,d2374cbcbb3ca4ab1086534108cc3ab7,2018-01-31 23:31:12,13.9,15.1,250.0,40.0,4.0,30.0,7e8b1ef440bd2254c61b01250570b978,delivered,RJ,rio de janeiro
76051,ad267363f417fe1945d534f8df659562,1,ec96b7b4e1401281edb9465d0d689cae,5011f0d93373a4c5753adf58ca77af8d,2017-08-23 02:55:15,34.99,16.11,1200.0,16.0,23.0,13.0,1b6de3de93dd6da5e8ae0a0b57b5ef2e,delivered,MG,contagem
76053,ad267363f417fe1945d534f8df659562,3,ec96b7b4e1401281edb9465d0d689cae,5011f0d93373a4c5753adf58ca77af8d,2017-08-23 02:55:15,34.99,16.11,1200.0,16.0,23.0,13.0,1b6de3de93dd6da5e8ae0a0b57b5ef2e,delivered,MG,contagem
76054,ad26e4a8efe8e2efdaf6964ea7932b62,1,39e3b9b12cd0bf8ee681bbc1c130feb5,c826c40d7b19f62a09e2d7c5e7295ee2,2018-04-02 03:51:15,126.77,15.77,300.0,16.0,7.0,11.0,658bea1670fb409f09d6f5b2133f4752,delivered,ES,vila velha
76056,ad2730b7abb692df187294b85fc0705d,1,b564734ddca77a1cf8aea20acd9cd9b5,955fee9216a65b617aa5c0531780ce60,2018-07-23 20:05:20,135.0,11.97,1500.0,25.0,17.0,12.0,c7b0aa1f694c455c10a5d4e9adc7a066,delivered,SP,sao caetano do sul
76057,ad27779fb29796c8d798f29aefedf3d0,1,8983a3b149303c013fceabef902e835a,9f505651f4a6abe901a56cdc21508025,2018-04-11 11:55:21,99.0,20.74,450.0,16.0,3.0,15.0,aceb1218ab19cb199ebe711d613f9fae,shipped,CE,maracanau
76058,ad27f40c6dd9ac7017b460bb1ad492f3,1,71e8988abd639b90bb7a7726b767eb72,3c4e0452bff7a2a788179488d3d77032,2017-12-29 19:33:21,238.9,45.52,1200.0,50.0,38.0,11.0,067b4d25cd355be5e70f7e0b62f511b5,delivered,PI,guadalupe
76059,ad27fd2d88f7a006c5629cab52082a8d,1,17fe399dea1627d099a67438b3d562a7,6560211a19b47992c3666cc44a7e94c0,2017-10-31 13:06:05,49.0,25.63,300.0,16.0,2.0,11.0,7b12b78707fde0cbf90aa13db59ebffe,delivered,RJ,rio de janeiro
76061,ad286e926f0a816e7b604bd0c9db8b1c,1,4413a608a42bd21bbf9d5abbd58c249a,7ddcbb64b5bc1ef36ca8c151f6ec77df,2017-12-11 04:12:09,166.99,16.8,2350.0,16.0,40.0,16.0,be9aff62a55775448c9ded5e198350e5,delivered,SP,guapiacu
76062,ad2891e57d3697aab5379b457214511a,1,30f2abe62a0f5fb21e4361e83e19f3d8,cab85505710c7cb9b720bceb52b01cee,2018-08-15 13:50:13,79.9,15.66,150.0,16.0,13.0,11.0,fbf502ace030c7721fa678317d2567a0,delivered,ES,vitoria
76063,ad289a7aeb017887d348b0e026d8d521,1,16dd49ee10e688f75c41e83b4863f85b,4b0fdb526525f9890eb145bf1534640e,2018-07-10 20:31:33,107.9,57.53,1500.0,40.0,9.0,30.0,f08a73ccdb2f87d8b4ad103ebf8b542b,delivered,PB,campina grande
76064,ad297cd9b29f35474be512a2ee427c4b,1,ac5e164e2eda939ffa46593f90077f9a,827f8f69dfa529c561901c4f2e0f332f,2017-07-25 15:10:32,32.9,15.79,400.0,29.0,12.0,23.0,8168b4d71a3686f605f18abf51a2fb2f,delivered,RJ,rio de janeiro
76065,ad299d950f0e7f4950182f81129885f4,1,c94d19d021d4a8fbae5a45f904aeea90,701938c450705b8ae65fc923b70f35c7,2017-07-18 08:15:15,114.97,45.26,9750.0,27.0,15.0,92.0,eec2811dcd6156a2bf056eadf1e6dc5f,delivered,DF,brasilia
76066,ad29d62dc7e0a18661b20a1ad16217bd,1,6f97a895233612b425fbd7ba837a462b,74c7dec0a384d8a05950e629bd23bde9,2017-07-17 10:25:13,28.9,16.11,550.0,33.0,7.0,11.0,4573cafdc710733ba3ac33f2293667ad,delivered,RJ,sao goncalo
76067,ad2a607cb972296b63c687849e21dd34,1,740adb81f19fb346d1ce72237211ba51,4e922959ae960d389249c378d1c939f5,2018-03-29 12:56:39,139.0,23.9,682.0,25.0,35.0,27.0,a93aaf1f50fd874a8d2cf3413cc2a9f3,delivered,MT,varzea grande
76068,ad2b0f4fd912cd3c834e5976c46b75b7,1,f5c0c21094c05855d475bc3890adb6dd,1fdc574883ef3b33ad41562d93f3a74a,2018-05-10 11:31:20,335.0,10.46,450.0,16.0,5.0,11.0,a942d13c8e40155ee446ae0909993bfc,delivered,SP,guarulhos
76069,ad2b9f8531232554f31be87d5ea9da10,1,7a10781637204d8d10485c71a6108a2e,4869f7a5dfa277a7dca6462dcf3b52b2,2018-05-15 13:55:23,199.0,0.0,342.0,18.0,13.0,15.0,1dd73829c319153f6e6cb9231707eb44,delivered,MG,belo horizonte
76071,ad2c67f915af1e2fe2e13bed8abb9108,1,7416f209ecc901d8c6c64377f12cd1d5,b32be1695eb7ec5f10f72d9610a12527,2018-07-06 20:10:22,159.0,64.48,8200.0,65.0,10.0,50.0,a7a72fdf8bebfecc166fa99ad92069a7,delivered,RJ,rio de janeiro
76072,ad2cb7174d08a12cbc905429e2027c96,1,d070415dddac66bcbc0a2e4f253c0f81,712e6ed8aa4aa1fa65dab41fed5737e4,2018-05-16 12:16:06,299.0,126.91,20100.0,61.0,61.0,37.0,c11fbc580671361648bce57643122d12,delivered,PR,maringa
76073,ad2cb7174d08a12cbc905429e2027c96,2,d070415dddac66bcbc0a2e4f253c0f81,712e6ed8aa4aa1fa65dab41fed5737e4,2018-05-16 12:16:06,299.0,126.91,20100.0,61.0,61.0,37.0,c11fbc580671361648bce57643122d12,delivered,PR,maringa
76074,ad2cd0c1191ac47da3a52b1bf112b391,1,1a264b7839c199ba4df21d5284492650,3492e68f37fd1df87f4f2f2ea247f445,2018-07-06 11:31:22,23.98,7.91,250.0,18.0,11.0,14.0,646c33ea702a830b5017485c833d2971,delivered,SP,sao paulo
76076,ad3023e7d21d3ab26bd1d2939d18cd8c,1,41c24b8ce92d1a2cac62db5edfd088b2,4869f7a5dfa277a7dca6462dcf3b52b2,2018-06-15 02:55:02,102.9,13.16,314.0,18.0,11.0,14.0,de27e7ae8adefd14b55e07db50c5c037,delivered,SP,sao paulo
76077,ad3054bbcea42d1843d313b93d64d717,1,7868a64aa111bbb4f41f8e1146c0becb,cca3071e3e9bb7d12640c9fbe2301306,2017-07-04 11:05:21,59.9,13.44,1200.0,30.0,5.0,20.0,661ca01e275e25abbd4fba1eb6fc7b03,delivered,SP,andradina
76078,ad33ed1fc2b45e7f714e3cec25e31334,1,4e1346d7b7e02c737a366b086462e33e,1900267e848ceeba8fa32d80c1a5f5a8,2018-07-24 14:04:07,11.99,18.23,250.0,16.0,10.0,16.0,fb6ed625507693e5b130b1918923e2ca,delivered,DF,brasilia
76080,ad35e12cac3d10509e40885edfbc33d9,1,a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,2018-08-17 20:31:03,78.0,7.81,250.0,16.0,2.0,20.0,d480066851e79ce3e97c6a9e7e1473c3,delivered,SP,sao paulo
76081,ad35e5328e8d920391d2f1914a1b510e,1,a1d29fcea65a08f06b17d824306628cc,10ff823eda2b032e2c93d17a7d294736,2018-01-11 15:16:33,77.4,21.03,1600.0,42.0,15.0,24.0,33119874af2f4045c254bf8da62d12f0,delivered,DF,brasilia
76083,ad366003d331bb0eaa77c1efc5570657,1,982565327a800a467fffeac070672ea6,87142160b41353c4e5fca2360caf6f92,2018-01-24 02:11:30,79.0,14.28,1167.0,18.0,17.0,23.0,d54371af4fe03138c67f7ad33c8986f2,delivered,RS,panambi
76084,ad369c5a6bd2534d48420216de8fd8f5,1,dc52f0f5d3ec37a93eaf956cde4e5d2c,6560211a19b47992c3666cc44a7e94c0,2018-02-05 15:31:50,49.0,14.1,400.0,16.0,2.0,20.0,c4166318f0d95d4ff6e243c05b407d21,delivered,ES,vitoria
76086,ad37eddb1c31a48b3a6677488593b984,1,617186c3d97ea56c9c683a8a3974e8c1,cc419e0650a3c5ba77189a1882b7556a,2017-08-22 20:44:02,84.99,12.09,550.0,21.0,12.0,20.0,b31acd57a019f00da1fa8b6dae5b740f,delivered,SP,tabapua
76087,ad380680e87dea0f2abf5cd5bace626c,1,13c270dd3d811877114b2a225436a79a,77530e9772f57a62c906e1c21538ab82,2018-01-26 13:52:40,49.0,25.38,300.0,69.0,11.0,11.0,4c7241af24b5344cb01fe687643de4fe,shipped,CE,fortaleza
76089,ad3989d776d90e85011ba488a267f5a0,1,02ce467092b184e71d3967d29110adc1,7c67e1448b00f6e969d365cea6b010ab,2017-07-28 08:45:12,169.99,43.39,12275.0,40.0,54.0,38.0,3e0a38788f7d59deb1f826cad1aa35a9,delivered,RJ,sao goncalo
76090,ad3a34aa245c0c0a12989188dfa354e0,1,cf28a2b7bc92809a0574cf07772c88c4,da8622b14eb17ae2831f4ac5b9dab84a,2017-05-01 22:10:13,24.9,20.8,250.0,20.0,2.0,15.0,b4e6e7f253b6e4c93782d7899d2cc3c0,delivered,BA,salvador
76092,ad3c2d0868f09cf3bfcf3c5277cb8c95,1,5d5288d3096b9becaa3566f64fe88110,c3cfdc648177fdbbbb35635a37472c53,2017-06-05 11:55:07,46.9,14.1,300.0,16.0,12.0,12.0,cb26ed4a22f051e22f744d6381951357,delivered,SP,sao paulo
76093,ad3dafe2480678851b0a52f6d5ac00a3,1,64361cf847b7ebbd89d37266c947356c,b335c59ab742f751a85db9c411a86739,2017-08-02 06:43:13,67.9,13.5,1900.0,26.0,26.0,25.0,88c7e37182ea710c3b8a2163d5402768,delivered,MG,pouso alegre
76095,ad4098a257676ea4d394fb3bbbf36ca3,1,b76364870c38ddd7dcc9dd9ab5abeeb4,2a6fbeaa7ab9e5d59a35841a8da71ce4,2018-03-02 10:15:33,48.9,19.59,1200.0,25.0,20.0,20.0,878b45ad0fa20acbb5198b2e979fb442,delivered,RJ,bom jesus do itabapoana
76097,ad42f04485e4f6eea616c0cdac1db05c,1,f651a1feed5aa6608d52c05f6c435145,ba6b4a237f92479743cf0ca06b67a9ac,2018-08-03 12:04:33,79.9,15.66,150.0,16.0,16.0,11.0,6aa762e5f01eb065661799c936a23487,delivered,SP,sao paulo
76098,ad430bc59db52b1f7522b6f19e669bc6,1,1860b96949f9ff0adcd5e2c340d32e12,d65f31d2413268e671989503f6cf9993,2017-03-09 19:50:09,189.9,16.54,800.0,21.0,8.0,14.0,eed07583336a218b34ffa4773126a86b,canceled,RJ,rio de janeiro
76099,ad43a5e192f5eb10bd6d22dbeaa0205c,1,f81a1edab43cbf08299503316612bacf,8581055ce74af1daba164fdbd55a40de,2018-03-01 20:30:32,226.95,34.95,8400.0,61.0,13.0,61.0,6e128f61fa6c41fedf1a9137669880b3,delivered,MG,congonhal
76101,ad443a68e64f21acbda949c91bbe9aff,1,c9c455f9fd8ca66d3ff7f90a249753b4,96804ea39d96eb908e7c3afdb671bb9e,2017-10-15 22:56:21,109.95,18.34,500.0,25.0,14.0,22.0,554f93da437c4a70aed87dbd4f3dbe0f,delivered,SC,criciuma
76102,ad44597ced31488d80422a8f55428c6c,1,61f892cad282d3059bd33ae0eef5b02d,8a32e327fe2c1b3511609d81aaf9f042,2017-06-02 17:02:46,29.99,8.72,500.0,35.0,7.0,27.0,0fbb5e72320e5c8af8a04fb4fc633281,delivered,SP,sao paulo
76103,ad4460c74803bfa6ab863423a2879860,1,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,2018-03-05 21:08:54,325.0,10.47,400.0,34.0,4.0,22.0,a987996eacf94cb40f32b55628497574,delivered,SP,sao paulo
76104,ad44a0bda2bbb5a18a19f298832cd566,1,bda12489ccff8dd18c899c64cc6411b8,10264f60a8f0a4d2f30810f5c661c673,2018-08-14 03:25:34,59.9,7.68,150.0,23.0,9.0,14.0,1fa0d617aaf00999f4cbc66bd28a3e66,delivered,SP,sao paulo
76105,ad45318f69f5c8613267854b52b2996e,1,62d8daeee0db3a60c234c2d1bfd10651,d2374cbcbb3ca4ab1086534108cc3ab7,2018-04-11 21:49:23,30.9,12.79,350.0,40.0,4.0,30.0,1b6aceac84d043da5b7a09d1baa8a40d,delivered,SP,itatiba
76106,ad458fa56412b48d51846cda26a85b2b,1,920bf581fe574693cfaa6ed89a4037be,86ccac0b835037332a596a33b6949ee1,2017-05-30 17:05:25,104.69,38.28,1000.0,16.0,2.0,11.0,010c697e9133c540d8acf1535533f7db,delivered,TO,palmas
76108,ad4725342567809f8d0b8230394585d1,1,24648c567b1a06a750a8042a774ba5c9,8ae520247981aa06bc94abddf5f46d34,2018-07-01 21:31:29,289.0,15.5,400.0,16.0,12.0,12.0,80bf2dc073c61bbc818115f50bf8cb15,delivered,SC,florianopolis
76109,ad47c55e7dc71d935ccff9650ff1beb6,1,7fb04722aba7a2b632bac8f9819796f3,f3b80352b986ab4d1057a4b724be19d0,2017-10-26 20:49:30,79.9,19.8,1850.0,24.0,36.0,23.0,77e155485a013b9fa61ac6b8305c4882,delivered,SP,sao jose dos campos
76110,ad48ecb306503a2b1707a029cc13a76c,1,090ab1523d3fe5832c09a55b7195e32b,ef506c96320abeedfb894c34db06f478,2017-05-16 02:42:46,22.99,25.63,117.0,18.0,6.0,12.0,7210b6a8ebad1b8ecb637c72f1f482c2,delivered,CE,novo oriente
76111,ad493e47b6b5de120afe23202e244fec,1,9f2575ec18612ca31cb4f9e91910e274,ef506c96320abeedfb894c34db06f478,2018-01-29 03:38:29,25.99,17.63,125.0,19.0,4.0,11.0,d3ba3ac30d3a26d6fe2007dfc0928b18,delivered,PE,cabo de santo agostinho
76112,ad495862e703fd1bd9d104eb8a8933a6,1,dab2413ead0edda9967edbc9bda2a64e,562fc2f2c2863ab7e79a9e4388a58a14,2018-02-01 20:17:31,29.99,17.63,250.0,17.0,7.0,13.0,be30da9b0ffa485606a40c62df6ee7a2,delivered,PA,belem
76113,ad499781b21c0094f83cb6df5d672dec,1,e59dd207c69d86e890febadc796d1078,e9bc59e7b60fc3063eb2290deda4cced,2018-04-30 11:31:39,148.0,13.17,125.0,16.0,12.0,12.0,728e8273d534bdc419dbd96ab60b0098,delivered,SP,sao paulo
76114,ad49f229e233b39202eb79fdc1877074,1,b8411dee248601bc460bac8e1fb8a102,1900267e848ceeba8fa32d80c1a5f5a8,2018-05-01 23:29:50,22.99,13.71,525.0,24.0,7.0,29.0,41e9548a0f8a774ff63837fa26f9839d,delivered,SP,sao paulo
76115,ad4c4ee12613fc3dc5d506e4e6455498,1,a35a9f46dcee0a67c8c7ad8493eb4135,85d9eb9ddc5d00ca9336a2219c97bb13,2017-02-19 22:50:39,20.9,24.84,200.0,41.0,2.0,29.0,4ddf9f1b042f4c9f993d7714b0369e23,delivered,RO,vilhena
76119,ad50842c73ce9289d4baca78ab32e34d,1,ca5c923962558430573f83661dbe36d6,66922902710d126a0e7d26b0e3805106,2018-03-21 16:28:16,105.0,16.7,1250.0,40.0,20.0,30.0,a4efc2fdf46a78e6ca9416e95e243abb,delivered,RJ,rio de janeiro
76120,ad50b3e99e09552a58e32f928d4c0ae2,1,6a615d08894298ae667e38c7b23b0965,5b67882648febfb6e1225e6ad7164f6b,2018-04-27 19:31:16,409.99,16.95,650.0,22.0,15.0,22.0,89dcdb71933e713bf99ebb5dcd092bd3,delivered,SP,sao paulo
76121,ad5358e0c5bbbde6f15e29855ba10bb5,1,1b363f393faf61f11af873b840645eb9,da8622b14eb17ae2831f4ac5b9dab84a,2018-04-11 02:27:53,99.9,23.28,1050.0,38.0,10.0,38.0,cdfc533dc0becc56adbaede7ba806104,delivered,ES,vila velha
76122,ad5425b24e9a5cadeaebcb9f6f8347f7,1,6cbbcefd974f08f72023c05064d96f27,5d9dc90a686a8fddacffab6bab5653a3,2017-11-27 21:29:26,68.99,7.78,50.0,16.0,3.0,11.0,4d86f06c136243959cf7ca6229d2a684,delivered,SP,franco da rocha
76123,ad544f2096a222f549ef00e32dad51ed,1,015e652da4f31f2f7a051a6de66094c0,dc4a0fc896dc34b0d5bfec8438291c80,2018-07-05 15:30:45,74.9,52.87,700.0,22.0,13.0,16.0,d233d78f0c7b854b25178c113b7185b5,delivered,PI,pedro ii
76124,ad55129ee505d7099cfa6fa9050bdec6,1,e6fd836ffd3fc4276f6f3f2c7d8cfde0,e0a366315b1b726b6c7832d664c0f530,2018-04-16 18:50:12,199.9,9.75,1100.0,20.0,10.0,20.0,97f75cec91e09a57da6ddfcba7f77948,delivered,SP,campinas
76127,ad570565d539dc76d6573905696f1a0d,1,086351823300e0339f6955b27998c186,33a6f4b1e7cdc205511e76ba1b6e0186,2018-04-10 15:31:17,115.0,23.74,3305.0,65.0,12.0,45.0,5b0d3d9c76c0a60b0391d4d9de71636d,delivered,BA,senhor do bonfim
76129,ad57f476bb2fef779bc42a032c512a23,1,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2017-11-30 20:31:37,49.0,17.67,1500.0,30.0,22.0,30.0,ad455f9f8e3224fe29f1d5b0be816185,delivered,MG,montes claros
76130,ad598503d5390301de7d5cd3b1dc2c4d,1,addc4d1f7d82e1b6c5ba37d6559ac127,7202e2ba20579a9bd1acb29e61fe71f6,2018-07-31 21:35:20,179.9,23.19,300.0,16.0,21.0,13.0,01fa120273bf003fb142073c53b27e86,delivered,BA,salvador
76131,ad59de87aa8d9fcbf5e923d9f5d10801,1,76d1a1a9d21ab677a61c3ae34b1b352f,c826c40d7b19f62a09e2d7c5e7295ee2,2018-03-14 16:54:51,159.77,16.0,550.0,16.0,7.0,11.0,9500e026c2321911589ba8264ad6be84,delivered,MG,belo horizonte
76132,ad5a3cd2c183c5d45c24930fd68b58a6,1,3a806ac1ab98107febb4ffcf38bc1fac,adbc26658d6c7b4b6219f9d934598091,2018-02-27 11:31:28,130.0,18.16,4750.0,60.0,20.0,50.0,683a74c85d1adc0b826dc6edc23587b4,delivered,RS,arroio do tigre
76133,ad5ad3658e7ba2b40e80f791dfb3dbb9,1,43f88c8353708451babf9bcdd1fda92a,cab85505710c7cb9b720bceb52b01cee,2017-06-15 18:50:18,49.9,17.63,200.0,16.0,5.0,11.0,b6e3c3e8971322958562758e9e07a522,delivered,PE,olinda
76134,ad5bf590212b05339591fac819fec669,1,8c292ca193d326152e335d77176746f0,7e1fb0a3ebfb01ffb3a7dae98bf3238d,2018-06-04 11:55:12,151.0,11.21,200.0,17.0,11.0,15.0,61c40fbd64ecfee5270d6f9f2202c484,delivered,SP,sao paulo
76135,ad5ca87a6601228af735af74e4077178,1,d5edb235c490c253cb971f0ca5a7af74,9f505651f4a6abe901a56cdc21508025,2018-05-11 09:31:12,39.99,12.79,250.0,16.0,4.0,20.0,ee77520c9cca9a27df3cfdc74bfdb8b5,delivered,SP,tatui
76137,ad5d83949a78b7f4a88b59f991bce882,2,5f42d57952b7815098979a5c4fa6f82a,c70c1b0d8ca86052f45a432a38b73958,2018-05-10 13:30:50,110.32,7.64,150.0,22.0,3.0,15.0,bf5b6c001d40c88dab0e26b417a1e5bf,delivered,SP,jundiai
76139,ad5e99a57ab431d66728520491ed659d,1,cc1b5f3a64b4f452bdf5473f10dc6aaf,a806a4bb063ea7ca6d374eafa50a6058,2018-01-16 03:32:06,54.9,15.82,388.0,19.0,12.0,14.0,5ee123c40af9351eac581cdefef25006,delivered,BA,salvador
76142,ad6162000c72729addfa515bacd820a5,1,9095a5b548eb913258279d5aea381643,00ee68308b45bc5e2660cd833c3f81cc,2018-01-11 18:26:51,110.0,14.52,1150.0,40.0,30.0,20.0,6f22ed5aa46ca6f81f3fee4bc5628b03,delivered,RJ,nova iguacu
76143,ad6162000c72729addfa515bacd820a5,2,9095a5b548eb913258279d5aea381643,00ee68308b45bc5e2660cd833c3f81cc,2018-01-11 18:26:51,110.0,14.52,1150.0,40.0,30.0,20.0,6f22ed5aa46ca6f81f3fee4bc5628b03,delivered,RJ,nova iguacu
76144,ad61bdad0a6d5fac6af829eba1fa4e84,1,9fe172fa8e662ca8572cf12abf8bce23,cab85505710c7cb9b720bceb52b01cee,2018-08-06 15:30:19,49.9,18.45,150.0,16.0,5.0,20.0,c608f7336568970b364efe2928979019,delivered,SC,sao lourenco do oeste
76145,ad6229f4737a85bbd91c6f49bb87b599,1,2291d090b69f60fc0ffd95ae394daa77,c847e075301870dd144a116762eaff9a,2017-06-21 03:50:24,99.9,16.46,500.0,18.0,12.0,15.0,30468d188d93124075e09c09d58ebc6a,delivered,SP,sao paulo
76146,ad6245e3de2fc9824e89ff26e5274afd,1,2028bf1b01cafb2d2b1901fca4083222,cc419e0650a3c5ba77189a1882b7556a,2017-11-07 22:25:54,56.99,15.15,250.0,20.0,8.0,21.0,05726a543ba1b91487c9f6f3fc7caa79,delivered,PR,londrina
76147,ad62ce74c314772d34c956d73fb305f3,1,126789406f4159e6f8ceb1910c164fe9,1da3aeb70d7989d1e6d9b0e887f97c23,2017-10-10 02:56:22,59.99,9.34,800.0,30.0,15.0,25.0,bbf02c631b2d633a8532316e697e71b4,delivered,SP,guaruja
76148,ad6305c54a1fde395aba401db42bf672,1,3625fbaf8284047185fb0351f2f84ae3,ef990a83bbea832f36ebe81376335aa8,2018-03-08 16:10:30,169.9,38.74,1600.0,25.0,8.0,25.0,48b4fb5cf81ed49f44c9ee9010bf7832,delivered,BA,juazeiro
76149,ad635e6771f7a11f6ebac2e8a4260bf9,1,3003a2841d6a775095317139ed2f7943,240b9776d844d37535668549a396af32,2018-08-21 11:35:19,64.9,11.71,1205.0,39.0,24.0,23.0,3b97b6044056ec33bfcd32e29de651cd,delivered,RJ,nova iguacu
76150,ad6375df4d400deedc67049cfe1ae46f,1,3a92aca3f76960cbae25ef2496c03e09,ececbfcff9804a2d6b40f589df8eef2b,2018-06-15 10:59:48,55.5,12.83,150.0,20.0,10.0,20.0,9cee027c663f66d73a78ab124f88961a,delivered,SP,cotia
76151,ad63b1036f777673118b46ace8ac9a27,1,469d5c6b5dfef236029c4bfec6b4fe0f,4aba391bc3b88717ce08eb11e44937b2,2017-03-09 13:05:56,419.0,24.86,800.0,28.0,25.0,25.0,47905cedf9b5eff2ff7136a4db4ea33a,delivered,SP,sao paulo
76153,ad65e95a693ee0523cd2eafe78406feb,1,deecc62b2db3d87ff4d9fe364fead01f,403aa86912527d730337ffcb0fb096ab,2017-11-03 13:50:12,274.99,22.72,350.0,16.0,10.0,12.0,45b62f72b605ed2cbfbac6e3b05bc0e9,delivered,CE,caucaia
76154,ad66f64c10df4649e7b50b942f5f4bd8,1,e1608f467393da59b31f1b40b536548d,fe2032dab1a61af8794248c8196565c9,2017-07-21 18:55:17,339.9,10.94,478.0,19.0,16.0,19.0,9e0be48bbcdb02a9dff7f9545ef3b6fe,delivered,SP,santos
76156,ad6752c93490621478814d2383b62f89,1,f8077831f3c3f393fb67b93c5acd8daf,213b25e6f54661939f11710a6fddb871,2018-07-04 19:20:10,79.9,19.75,750.0,16.0,20.0,16.0,675e27f6a4dfaf0f608131decc38c806,delivered,RJ,rio de janeiro
76157,ad679e9379f7d33db28625c0c859114f,1,ce195678bb5445bf68a272e3aeb5bb69,c3867b4666c7d76867627c2f7fb22e21,2017-07-30 21:03:14,209.0,17.09,3800.0,31.0,31.0,31.0,bca8a4550d2cbe049461040480f57b7e,delivered,SP,assis
76158,ad6818238027865546d128b11c22061f,1,a2a61ecd4e916c3ff787c137d23957bb,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-09-05 17:50:17,42.0,15.11,3100.0,30.0,40.0,40.0,8285e4ac7f898cef79ac01ca8db2dac9,delivered,RJ,rio de janeiro
76159,ad68ada2adbaeaf13d4da68703e0a301,1,d02b36afa0f4b273bb31f9e54c693531,a938325a4b357fd23a6a4d5bb126408e,2017-12-06 22:36:53,159.0,14.86,2100.0,30.0,25.0,30.0,803694c5bc5970e4eed265e5d31127c1,delivered,SP,jundiai
76160,ad69edd5c027bb8d8647e5ad00cd2857,1,223d34a3d9334039f5ff9511dc044bbb,53243585a1d6dc2643021fd1853d8905,2017-10-09 12:28:19,246.62,28.58,900.0,23.0,7.0,16.0,d088b310a3657f194fa1e5e61ad66587,delivered,RS,guaiba
76161,ad6aec326fc31e34aaa0ff7ab3788c43,1,bea6df30df5a4d9e7edb50d44857dd54,850f4f8af5ea87287ac68de36e29107f,2017-10-18 09:49:10,789.0,18.54,2000.0,20.0,46.0,13.0,d8623801d61ed78b96506a12868d09f7,delivered,SP,presidente prudente
76162,ad6b07be756ec7284a64503ac34f6975,1,9069c427ca36847bc3907c09712f6cf8,7b1222c3624aa89b9558b50a2594188c,2017-04-19 03:11:01,699.99,23.49,6250.0,60.0,20.0,40.0,e34f1deeea3369207caab9fd7a49cee8,delivered,RS,santa cruz do sul
76163,ad6b96778fa5ce98470d51c8159a36dc,1,da77fdd937aba84787dbbba9231f79f8,080199a181c46c657dc5aa235411be3b,2017-12-19 21:49:01,179.49,9.45,550.0,16.0,21.0,18.0,e797451a7e6ac3ef0dc569b73e144aa0,delivered,SP,rio claro
76164,ad6d3a18d2c834c332464ee72c2131cf,1,30ac6df06dc59ad72cf2f158fc2d904c,0dd184061fb0eaa7ca37932c68ab91c5,2018-01-31 02:58:18,94.0,14.26,16550.0,22.0,65.0,40.0,696cfe66865abec5b9a5165cc2b7bd6d,delivered,SP,campinas
76165,ad6dfba4eac734dc19375323e0bd3abc,1,38327e062df5eb11f9ff87b586df0fd4,d12c926d74ceff0a90a21184466ce161,2017-05-09 07:25:11,54.9,10.99,600.0,30.0,12.0,15.0,633210c5368f5e3bcc3751459e1e3a4d,delivered,SP,brotas
76167,ad6ee9479111c0c9b69de241c98009df,1,9ac1378f05cd222b3fb34a3cccc626c7,f46490624488d3ff7ce78613913a7711,2018-06-28 11:18:25,31.9,8.97,1075.0,21.0,19.0,19.0,268bd23c25246011c4cd8ab1af4153b8,delivered,SP,sao jose dos campos
76168,ad6f615c60eaf5e837c529d111f0877a,1,e9ba3ec00ccd563b43e5de69a74a43d7,fa1c13f2614d7b5c4749cbc52fecda94,2018-05-21 10:15:41,188.9,19.2,200.0,16.0,13.0,13.0,bac0a8908cb0b1e318878367b7afb88c,delivered,PR,rio negro
76169,ad703ca6534f1d88a4b1f42a63b44413,1,921d31a1daa51460b7a95ea5f3ab64d5,4c498c7345e89aebad651544829beca0,2018-02-20 14:08:19,89.9,14.38,210.0,17.0,9.0,12.0,42c38d746d678fa66ec2a2fdb9c84d8f,delivered,MG,contagem
76170,ad70b687aa28281ec53061479c1f4bed,1,e19ddcc85537b41f22116c8d5425ef46,8a32e327fe2c1b3511609d81aaf9f042,2017-06-12 13:50:27,29.99,11.85,700.0,26.0,8.0,22.0,c476db9f95d3731e6433908b2d7c3158,delivered,SP,charqueada
